
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555529897248 ;SC ;CRICIUMA ;SAO LUIZ ;AVENIDA MIGRANTES POLONESES, N. 1312, Apto 306, BL A ;99.756,00;180.000,00;44.58;Apartamento, 0.00 de área total, 48.70 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529897248
 8555530623849 ;SC ;CRICIUMA ;SANTA LUZIA ;RUA JOAO BATISTA RITA, N. SN, Apto 101, BL 15 ;90.000,00;150.000,00;40.00;Apartamento, 0.00 de área total, 53.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530623849
 8787705890507 ;SC ;CRICIUMA ;SAO DEFENDE ;RUA AFONSO MILANESE, N. SN, Apto 101, BLOCO 12 ;87.000,00;145.000,00;40.00;Apartamento, 0.00 de área total, 39.93 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705890507
 8555532355345 ;SC ;CRICIUMA ;MINA UNIAO ;RUA LIBANO JOSE GOMES, N. SN, CS 96 ;100.200,00;167.000,00;40.00;Casa, 0.00 de área total, 48.96 de área privativa, 161.61 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532355345
 8444415026106 ;SC ;CRICIUMA ;ANA MARIA ;RUA ISMAEL MARIA, N. 485, QD02 LT09 ;144.950,00;223.000,00;35.00;Casa, 0.00 de área total, 67.00 de área privativa, 324.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415026106
 1444415436900 ;SC ;CRICIUMA ;ARCHIMEDES NASPOLINI ;RUA PROJETADA, N. SN, LOTE 4 QUADRA A ;100.873,08;130.000,00;22.41;Terreno, 0.00 de área total, 0.00 de área privativa, 506.40 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415436900
 1444418162770 ;SC ;CRICIUMA ;LOTE SEIS ;RUA SILVESTRE SERAFIM, N. 298, AREA 02 ;760.000,00;950.000,00;20.00;Casa, 0.00 de área total, 336.85 de área privativa, 342.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418162770
 8555535146968 ;SC ;CRICIUMA ;MONTE CASTELO ;RUA FELIPE COLOMBO, N. SN, Apto 104, BLOCO 03 ;118.262,97;145.000,00;18.44;Apartamento, 0.00 de área total, 53.03 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535146968
 8787709059608 ;SC ;CRICIUMA ;QUARTA LINHA ;RUA MARIO ROSSO, N. 45, Apto 306, BL B ;148.613,26;180.000,00;17.44;Apartamento, 0.00 de área total, 51.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709059608
 8444414557850 ;SC ;CRICIUMA ;METROPOL ;RUA ONOFRE BERNARDINO LOURENCO, N. 241, LT 21 QD 09 ;259.000,00;259.000,00;0.00;Casa, 0.00 de área total, 65.00 de área privativa, 745.06 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414557850
 8787701381187 ;SC ;CRICIUMA ;LARANJINHA ;RUA CAETANO RONCHI, N. 1100, Apto 106, . ;148.000,00;148.000,00;0.00;Apartamento, 0.00 de área total, 52.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701381187
 8787704612520 ;SC ;CRICIUMA ;LINHA BATISTA ;RUA DAS ORQUIDEAS, N. SN, Apto 303, BLOCO 04 ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 52.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704612520
 8444428177493 ;SC ;CRICIUMA ;JARDIM MARISTELA ;RUA JUCELI RODRIGUES, N. 1055, Apto 206, BLOCO C ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 46.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428177493
 8444407737368 ;SC ;CRICIUMA ;MARIA CEU ;RODOVIA SEBASTIAO TOLEDO DOS SANTOS, N. 1255, Apto 103, BLOCO 16 ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 52.67 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407737368
 8555506400037 ;SC ;CRICIUMA ;MARIA CEU ;RODOVIA SEBASTIAO TOLEDO DOS SANTOS, N. 1255, Apto 104, BL 3 ;181.000,00;181.000,00;0.00;Apartamento, 0.00 de área total, 52.67 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506400037
 8787709391564 ;SC ;CRICIUMA ;ANA MARIA ;RUA 1721, N. SN, Apto 304, BL A ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 46.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709391564
 8787711129243 ;SC ;CRICIUMA ;QUARTA LINHA ;RUA MARIO ROSSO, N. SN, Apto 206, BL C ;210.000,00;210.000,00;0.00;Apartamento, 0.00 de área total, 51.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711129243
 8444404946004 ;SC ;CRICIUMA ;SAO LUIZ ;AVENIDA SANTOS DUMONT, N. 1370, Apto 404, BL 01 ;156.000,00;156.000,00;0.00;Apartamento, 0.00 de área total, 51.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404946004
 8444406748633 ;SC ;CRICIUMA ;SAO LUIZ ;AVENIDA PRESIDENTE PRUDENTE, N. 1305, Apto 104, BL A ;166.000,00;166.000,00;0.00;Apartamento, 0.00 de área total, 68.41 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406748633
 8555502964289 ;SC ;CRICIUMA ;SANTA LUZIA ;AVENIDA UNIVERSITARIA, N. 2535, Apto 103, BL06 ;185.000,00;185.000,00;0.00;Apartamento, 0.00 de área total, 67.79 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555502964289
 8555526597138 ;SC ;CRICIUMA ;SANTA LUZIA ;RUA JOAO BATISTA RITA, N. 936, Apto 103, BL 08 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 46.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526597138
 8555529364800 ;SC ;CRICIUMA ;SANTA LUZIA ;RUA JOAO BATISTA RITA, N. 936, Apto 202, BL 01 ;160.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 61.24 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529364800
 8787706575923 ;SC ;CRICIUMA ;SAO DEFENDE ;RUA AFONSO MILANESE, N. 464, Apto 103, BL 07 ;115.000,00;115.000,00;0.00;Apartamento, 0.00 de área total, 40.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706575923
 8555503371273 ;SC ;CRICIUMA ;PINHEIRINHO ;RUA GARAPUVU, N. 109, LT 18 QD 03 ;239.000,00;239.000,00;0.00;Casa, 0.00 de área total, 60.00 de área privativa, 325.26 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503371273
 8555536157521 ;SC ;CRICIUMA ;MINA UNIAO ;RUA LIBANO JOSE GOMES, N. 785, CS 36 ;160.000,00;160.000,00;0.00;Casa, 0.00 de área total, 48.96 de área privativa, 161.61 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536157521
 1444408009074 ;SC ;CRICIUMA ;PIO CORREA ;RUA JOAO CECHINEL, N. 503, Apto 402, . ;334.000,00;334.000,00;0.00;Apartamento, 0.00 de área total, 92.14 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408009074
 1444407898550 ;SC ;CRICIUMA ;CENTRO ;RUA AGRIMENSOR CASSIMIRO MILIOLI, N. 83, Apto 301, . ;350.000,00;350.000,00;0.00;Apartamento, 0.00 de área total, 99.68 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407898550
 8555527435174 ;SC ;CRICIUMA ;VILA RICA ;RUA FRANCISCO BUDNY, N. 177, Apto 303, BL D ;188.000,00;188.000,00;0.00;Apartamento, 0.00 de área total, 51.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527435174
 8555534880196 ;SC ;CRICIUMA ;VILA FLORESTA II ;RUA BENEVENUTO JOSE SCOTTI, N. 196, Apto 204, BL 06 ;188.000,00;188.000,00;0.00;Apartamento, 0.00 de área total, 50.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534880196
 8444405195088 ;SC ;CRICIUMA ;VERDINHO ;RUA VALMIR SILVEIRA ANTIGA RUA PROJETADA, N. 180, LT 03 QD 04 ;155.000,00;155.000,00;0.00;Casa, 0.00 de área total, 73.90 de área privativa, 420.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405195088
 8444419032640 ;SC ;CRICIUMA ;SAO SEBASTIAO ;RUA PROJETADA B, N. SN, LT 03 QD C ;165.272,58;115.000,00;0.00;Casa, 0.00 de área total, 50.00 de área privativa, 325.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419032640
 1444417693144 ;SC ;DIONISIO CERQUEIRA ;CENTRO ;RUA DOS GIRASSOIS N 154 0 01126LOT ALBERTO SILVEST, N. 0 ;507.110,00;785.000,00;35.40;Casa, 0.00 de área total, 198.94 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417693144
 1555522710080 ;SC ;FAXINAL DOS GUEDES ;SAO JOSE ;RUA SAO JOSE, N. 0, QD 150, LT 21 ;149.958,00;270.000,00;44.46;Casa, 0.00 de área total, 83.84 de área privativa, 340.18 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555522710080
 1444402824868 ;SC ;FLORIANOPOLIS ;INGLESES DO RIO VERMELHO ;RUA  BRISAMAR, N. 142, Apto 107, BL 02 ;226.100,00;350.000,00;35.40;Apartamento, 0.00 de área total, 42.93 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402824868
 10171531 ;SC ;FLORIANOPOLIS ;JOSE MENDES ;RUA PROFESSOR ANIBAL NUNES PIRES, N. 00 ;375.186,90;517.000,00;27.43;Terreno, 0.00 de área total, 0.00 de área privativa, 560.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171531
 1555516060842 ;SC ;FLORIANOPOLIS ;JURERE ;AVENIDA DAS ALGAS, N. 870, LT 11 QD 17E ;4.924.000,00;4.924.000,00;0.00;Sobrado, 0.00 de área total, 532.98 de área privativa, 533.30 de área do terreno,  4 qto(s), WC, 4 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555516060842
 1555531760221 ;SC ;FLORIANOPOLIS ;CACHOEIRA DO BOM JESUS ;RUA LEONEL PEREIRA, N. 946, Apto 302, TORRE ROSA ;455.000,00;455.000,00;0.00;Apartamento, 0.00 de área total, 104.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555531760221
 1555538629198 ;SC ;FLORIANOPOLIS ;VARGEM DO BOM JESUS ;ESTRADA ANAROLINA SILVEIRA SANTOS, N. 201, Apto 306, TORRE CANASVIEIRAS VG GARAGEM 134 ;260.000,00;260.000,00;0.00;Apartamento, 0.00 de área total, 54.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555538629198
 10170122 ;SC ;FLORIANOPOLIS ;BALNEARIO ;RUA TOBIAS BARRETO, N. 182 ;400.000,00;395.000,00;0.00;Casa, 0.00 de área total, 33.66 de área privativa, 360.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170122
 1444405061105 ;SC ;GUABIRUBA ;IMIGRANTES ;RUA DOS IMIGRANTES, N. SN, LT 33 ;880.000,00;850.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 1007.70 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405061105
 8444410679764 ;SC ;ICARA ;Raichaski ;AVENIDA PROCOPIO LIMA, N. 1240, Apto 101, BL F BOX 76 ;95.205,60;168.000,00;43.33;Apartamento, 0.00 de área total, 53.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410679764
 8444425879250 ;SC ;ICARA ;RIO DOS PORCOS ;RUA PROJETADA, N. 291, UNI B ;106.841,50;155.000,00;31.07;Casa, 0.00 de área total, 54.02 de área privativa, 183.14 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425879250
 1444414478773 ;SC ;ICARA ;LOTEAMENTO JUSSARA ;RUA PROJETADA 03, N. 407, Apto 407, QD 166, LT 20 ;75.993,40;103.000,00;26.22;Terreno, 0.00 de área total, 0.00 de área privativa, 351.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414478773
 8444407542710 ;SC ;ICARA ;Liri ;RUA 12 DE AGOSTO, N. 720, LT 22 QD 251 ;230.000,00;230.000,00;0.00;Casa, 0.00 de área total, 59.99 de área privativa, 363.65 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407542710
 8787704840018 ;SC ;ICARA ;SANGA FUNDA ;RODOVIA FRANCISCO JOAO LUIZ, N. SN, CS 68 ;122.969,41;122.969,41;0.00;Casa, 0.00 de área total, 39.90 de área privativa, 141.83 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704840018
 8444425695892 ;SC ;ICARA ;BOA VISTA ;RUA PROJETADA 03, N. SN, LOTE 02 QUADRA 05 ;110.271,20;80.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 363.04 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425695892
 10184764 ;SC ;INDAIAL ;ESTADOS ;RUA ALABAMA, N. 211 ;408.000,00;408.000,00;0.00;Casa, 0.00 de área total, 92.25 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10184764
 15271 ;SC ;ITAJAI ;SAO JOAO ;R FELIPE REISER, N. 789 ;850.000,00;3.500.000,00;75.72;Terreno, 0.00 de área total, 0.00 de área privativa, 1472.15 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=15271
 8444407093843 ;SC ;ITAJAI ;ESPINHEIROS ;RUA MARCOS AURELIO SEARA, N. 95, CS 01 ;56.528,40;102.000,00;44.58;Casa, 0.00 de área total, 52.13 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407093843
 8787700690275 ;SC ;ITAJAI ;ITAIPAVA ;AVENIDA ITAIPAVA, N. 3300, Apto 402, BLOCO 05 TIPO D ;131.300,00;202.000,00;35.00;Apartamento, 0.00 de área total, 48.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700690275
 8444403878676 ;SC ;ITAJAI ;ESPINHEIROS ;RUA AUGUSTO CUGNIER, N. 330, CS 02 ;190.000,00;190.000,00;0.00;Casa, 0.00 de área total, 50.27 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403878676
 8555530883107 ;SC ;ITAJAI ;ESPINHEIROS ;RUA FERMINO VIEIRA CORDEIRO, N. 1200, Apto 504, BL H ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 55.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530883107
 8555532143100 ;SC ;ITAJAI ;ESPINHEIROS ;RUA FERMINO VIEIRA CORDEIRO, N. 1200, Apto 108, BL I ;280.000,00;280.000,00;0.00;Apartamento, 0.00 de área total, 55.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532143100
 8787700368390 ;SC ;ITAJAI ;ITAIPAVA ;RUA MARIA DE SOUZA GONCALVES, N. 182, Apto 107, BL 02 ;272.000,00;272.000,00;0.00;Apartamento, 0.00 de área total, 51.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700368390
 8787700379197 ;SC ;ITAJAI ;ITAIPAVA ;AVENIDA ITAIPAVA, N. 3300, Apto 304, BL 07 ;258.000,00;258.000,00;0.00;Apartamento, 0.00 de área total, 48.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700379197
 8787700525762 ;SC ;ITAJAI ;ITAIPAVA ;AVENIDA ITAIPAVA, N. 3300, Apto 108, BL 05 ;255.000,00;255.000,00;0.00;Apartamento, 0.00 de área total, 47.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700525762
 8787702438379 ;SC ;ITAJAI ;ITAIPAVA ;RUA MARIA DE SOUZA GONCALVES, N. 182, Apto 402, BL 02 ;233.000,00;233.000,00;0.00;Apartamento, 0.00 de área total, 51.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702438379
 8787705084683 ;SC ;ITAJAI ;ITAIPAVA ;RUA MARIA DE SOUZA GONCALVES, N. 38, Apto 301, BL 01 ;217.000,00;217.000,00;0.00;Apartamento, 0.00 de área total, 44.25 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705084683
 1444405859816 ;SC ;ITAJAI ;SAO VICENTE ;RUA GASPAR DA COSTA MORAES, N. 404, LOTE 107 ;350.000,00;350.000,00;0.00;Casa, 0.00 de área total, 81.95 de área privativa, 259.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405859816
 1555530981666 ;SC ;ITAJAI ;SAO VICENTE ;RUA PEDRO CRISTIANO DE MIRANDA, N. 1013, Apto 106, . ;352.000,00;352.000,00;0.00;Apartamento, 0.00 de área total, 60.62 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555530981666
 1444406839347 ;SC ;ITAJAI ;SAO JUDAS ;RUA JOSE PEREIRA LIBERATO, N. 3220, Apto 104, BL A ;450.000,00;450.000,00;0.00;Apartamento, 0.00 de área total, 98.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406839347
 1555533387161 ;SC ;ITAJAI ;SAO JUDAS ;RUA JOCA LAMIM, N. 218, Apto 503, . ;647.000,00;647.000,00;0.00;Apartamento, 0.00 de área total, 66.40 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555533387161
 1787700960606 ;SC ;ITAJAI ;RESSACADA ;RUA ALVARO BERALDI, N. 460, Apto 1307, TORRE MADRI ;422.000,00;422.000,00;0.00;Apartamento, 0.00 de área total, 90.80 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700960606
 8787713828807 ;SC ;ITAJAI ;RESSACADA ;RUA ALVARO BERALDI, N. 460, Apto 1202, BL 02 ;282.000,00;282.000,00;0.00;Apartamento, 0.00 de área total, 45.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713828807
