
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787711255168 ;SP ;JACAREI ;QUATRO RIBEIROS ;AVENIDA JOAQUIM BERNARDINO DE SOUZA, N. 498, Apto 103, BL 09 ;188.000,00;188.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711255168
 1031487310760 ;SP ;JACAREI ;PEDREGULHO ;ESTRADA DO LIMOEIRO, N. 445, Apto 406, BLOCO 5 TIPO H DUPLEX ;380.000,00;380.000,00;0.00;Apartamento, 0.00 de área total, 95.22 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1031487310760
 8444425331980 ;SP ;JACAREI ;RESIDENCIAL PARQUE DOS SINOS ;RUA JACI MENDES RIBEIRO, N. 92, LT42 QD28 ;196.000,00;196.000,00;0.00;Casa, 0.00 de área total, 46.00 de área privativa, 175.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425331980
 8787708293666 ;SP ;JACAREI ;LOTEAMENTO JARDIM SOL NASCENTE ;RUA NADIM RUSTON, N. 324, Apto 203, BL 13 ;193.000,00;193.000,00;0.00;Apartamento, 0.00 de área total, 38.92 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708293666
 1444407754973 ;SP ;JACUPIRANGA ;JARDIM BOTUJURU ;AVENIDA JATOBA, N. 141, LT 728 QD 75 ;184.124,34;206.000,00;10.62;Casa, 0.00 de área total, 69.77 de área privativa, 253.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407754973
 8444405174196 ;SP ;JACUPIRANGA ;JARDIM BOTUJURU ;RUA GUARAPIRANGA, N. 248, . ;155.000,00;155.000,00;0.00;Casa, 0.00 de área total, 64.02 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405174196
 8555512578241 ;SP ;JAGUARIUNA ;VARGEAO ;AVENIDA PACIFICO MONEDA, N. SN, Apto 31, BL 11 ;163.584,42;295.172,17;44.58;Apartamento, 0.00 de área total, 48.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512578241
 1444412070700 ;SP ;JAGUARIUNA ;RESIDENCIAL RESERVA DA BARRA ;RUA VEREADOR EMILIO BERGAMASCO FILHO, N. 316, LT 28 QD E ;179.588,00;278.000,00;35.40;Casa, 0.00 de área total, 50.00 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412070700
 1787700278562 ;SP ;JAGUARIUNA ;JARDIM DOM BOSCO ;RUA RIO GRANDE DO SUL, N. 201, Apto 41, VG 25 E 26 ;465.974,67;465.974,67;0.00;Apartamento, 0.00 de área total, 73.08 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700278562
 8555536777015 ;SP ;JAGUARIUNA ;RECANTO CAMANDUCAIA ;RUA PEDRO LANA, N. 359, Apto 32, BL 21 ;230.000,00;230.000,00;0.00;Apartamento, 0.00 de área total, 43.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536777015
 8555503144455 ;SP ;JANDIRA ;JARDIM SAO LUIZ ;AVENIDA ANTONIO BARDELLA, N. 17, Apto 21, BL L ANDAR 02 ;232.000,00;232.000,00;0.00;Apartamento, 0.00 de área total, 47.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503144455
 8555531158295 ;SP ;JANDIRA ;JARDIM SAO LUIZ ;RUA MANOEL ALVES GARCIA, N. 201, Apto 11, TORRE 1 ;165.843,01;160.000,00;0.00;Apartamento, 0.00 de área total, 46.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531158295
 8787701428485 ;SP ;JANDIRA ;JARDIM SAO LUIZ ;RUA MANOEL ALVES GARCIA, N. 185, Apto 11, BL 04 ;202.772,29;195.000,00;0.00;Apartamento, 0.00 de área total, 45.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701428485
 8787708916868 ;SP ;JARDINOPOLIS ;CENTRO ;AVENIDA PREFEITO NEWTON REIS, N. 325, Apto 103, BLC 05 ;91.200,00;152.000,00;40.00;Apartamento, 0.00 de área total, 49.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708916868
 8787709329966 ;SP ;JARDINOPOLIS ;CENTRO ;AVENIDA PREFEITO NEWTON REIS, N. 352, Apto 103, BL 11 BOX 85 ;100.736,00;160.000,00;37.04;Apartamento, 0.00 de área total, 49.31 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709329966
 1600000100203 ;SP ;JARDINOPOLIS ;ILHA GRANDE ;RUA AMERICO SALES, N. 1210, LT 17 18 E 19 QD 02 ;1.180.000,00;1.180.000,00;0.00;Casa, 0.00 de área total, 439.73 de área privativa, 1458.00 de área do terreno,  5 qto(s), WC, WC Emp, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1600000100203
 8787709431833 ;SP ;JARDINOPOLIS ;SAO LUCAS II ;RUA JANDIRA FURLAN DE OLIVEIRA, N. 1341, LT 18 QD 05 ;153.500,00;153.500,00;0.00;Casa, 0.00 de área total, 47.93 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709431833
 8787713816345 ;SP ;JARDINOPOLIS ;CENTRO ;RUA FAMILIA DALEFE, N. 478, LOTE 02 QD 27 ;142.000,00;142.000,00;0.00;Casa, 0.00 de área total, 47.82 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713816345
 10139965 ;SP ;JARINU ;ESTANCIA COMANDANTE BARROS ;RUA A, QD A, LT 01, ESTANCIA ALVORADA ;457.400,00;914.800,00;50.00;Gleba, 0.00 de área total, 0.00 de área privativa, 5078.50 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10139965
 8444419639129 ;SP ;JARINU ;ESTANCIA COMANDANTE BARROS ;ESTRADA MUNICIPAL JAR367 MANOEL GEREZ NAVARRO, N. 2099, CS 47 ;182.700,00;261.000,00;30.00;Casa, 0.00 de área total, 65.10 de área privativa, 202.21 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419639129
 1444413043129 ;SP ;JARINU ;ESTANCIA SAO LUIZ ;ALAMEDA PRIMAVERA, N. 303, CS 10 ;270.000,00;270.000,00;0.00;Casa, 0.00 de área total, 55.97 de área privativa, 151.45 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413043129
 10189034 ;SP ;JARINU ;RESIDENCIAL CAMBARAH ;RUA AYRTON SENNA DA SILVA, N. 00, QD 20, LT 01 ;240.000,00;240.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 652.44 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10189034
 1444412164828 ;SP ;JARINU ;ESTANCIA SANTA LUCIA ;RUA HILDA MARIN DA SILVA, N. 333, CS 05 LT 07 QD 21 ;186.848,70;182.000,00;0.00;Casa, 0.00 de área total, 60.00 de área privativa, 77.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412164828
 8444415780625 ;SP ;JAU ;LOT JARDIM SAO JUDAS ;RUA ITALINO SENISE, N. SN, LT 06 QD G ;50.436,30;89.000,00;43.33;Terreno, 0.00 de área total, 0.00 de área privativa, 125.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415780625
 8444416540296 ;SP ;JAU ;RES PEDRO JULIAN POT ;RUA ANTONIO DE GODOI, N. 100, L8 QL ;126.750,00;195.000,00;35.00;Casa, 0.00 de área total, 56.08 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416540296
 8555539019081 ;SP ;JAU ;CONDOMINIO JARDIM ALVORADA ;AVENIDA DESEMBARGADOR JOAO BAPTISTA DE ARRUDA SA, N. 811, Apto 110, BL D ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 48.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539019081
 1444418476163 ;SP ;JAU ;JARDIM CILA DE LUCIO BAUAB ;RUA JOSE ORMELESI, N. 222, . ;230.000,00;230.000,00;0.00;Casa, 0.00 de área total, 110.00 de área privativa, 140.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418476163
 1444405711088 ;SP ;JAU ;JARDIM PIRES I ;RUA ROSA DE MATTOS PERLATTI, N. 566, . ;230.000,00;230.000,00;0.00;Casa, 0.00 de área total, 135.12 de área privativa, 144.50 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405711088
 8444416059261 ;SP ;JAU ;CHACARA FLORA ;RUA  JONAS DE ASSIS BUENO, N. SN, 1618 ATUALMENTE  261 ;139.932,26;137.000,00;0.00;Casa, 0.00 de área total, 46.41 de área privativa, 157.50 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416059261
 8787712482400 ;SP ;JAU ;RESIDENCIAL CIDADE ALTA ;RUA ENGENHEIRO ROGERIO TADASHI CHIBA, N. 801, QD 4 ;155.402,56;151.479,37;0.00;Casa, 0.00 de área total, 44.68 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712482400
 8444415679584 ;SP ;JAU ;CHACARA FLORA ;RUA JONAS DE ASSIS BUENO, N. SN, LT 19 QD 16 ;140.042,24;128.500,00;0.00;Casa, 0.00 de área total, 0.00 de área privativa, 157.50 de área do terreno,  2 qto(s), WC, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415679584
 8444415312826 ;SP ;JAU ;CHACARA FLORA ;RUA JONAS DE ASSIS BUENO, N. SN, LT16 QD 15 ;137.112,24;103.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 157.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415312826
 10183937 ;SP ;JAU ;JARDIM FERREIRA DIAS ;AVENIDA NENE GALVAO, N. 2375 ;1.005.884,43;715.000,00;0.00;Casa, 0.00 de área total, 236.27 de área privativa, 250.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10183937
 8444415054991 ;SP ;JAU ;CHACARA FLORA ;RUA JONAS DE ASSIS BUENO, N. SN, QD 16 - PARTE DOS LOTES 16 E 17 ;137.246,44;85.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 157.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415054991
 8444415475679 ;SP ;JAU ;CHACARA FLORA ;RUA JONAS DE ASSIS BUENO, N. SN, LT 15 E 16 QD 16 ;137.143,10;79.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 157.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415475679
 8555540211241 ;SP ;JOSE BONIFACIO ;LOTEAMENTO RESIDENCI ;RUA LOURDES DE SOUZA SOARES, N. 50, LT 14 QD T ;167.000,00;167.000,00;0.00;Casa, 0.00 de área total, 56.00 de área privativa, 170.00 de área do terreno,  2 qto(s), WC, WC Emp, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555540211241
 8555540194304 ;SP ;JOSE BONIFACIO ;CENTRO ;AVENIDA VICTALINO CAPOIA, N. 845, LOTE 04 QUADRA S ;160.000,00;160.000,00;0.00;Casa, 0.00 de área total, 56.00 de área privativa, 170.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555540194304
 1444414887819 ;SP ;JOSE BONIFACIO ;SANTA LUZIA ;RUA JOSE GARCIA, N. 466, LOTE A ;230.000,00;230.000,00;0.00;Casa, 0.00 de área total, 114.15 de área privativa, 289.80 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414887819
 8555508810348 ;SP ;JUNDIAI ;JAPI ;RUA DOIS, N. 100, Apto 303, BLOCO 5 ;152.100,00;253.500,00;40.00;Apartamento, 0.00 de área total, 50.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508810348
 8444404724494 ;SP ;JUNDIAI ;LOTEAMENTO PARQUE INDUSTRIAL ;AVENIDA JOSE BENASSI, N. 2152, Apto 22, BLOCO 04 ;162.000,00;270.000,00;40.00;Apartamento, 0.00 de área total, 54.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404724494
 1444417648653 ;SP ;JUNDIAI ;VILA CACILDA ;RUA JOSE BONIFACIO DE ANDRADE E SILVA, N. SN, LT 08, QD J ;388.082,80;526.000,00;26.22;Terreno, 0.00 de área total, 0.00 de área privativa, 540.05 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417648653
 10168520 ;SP ;JUNDIAI ;JARDIM PARIS ;RUA DO RETIRO, N. 1617, Apto 11, BL 02 ;1.048.000,00;1.310.000,00;20.00;Apartamento, 0.00 de área total, 184.77 de área privativa, 0.00 de área do terreno, 3 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10168520
 8555537060955 ;SP ;JUNDIAI ;TULIPAS ;AVENIDA ROSICLAIR TORRES BATISTA, N. 861, Apto 2, MODULO I ;226.887,86;265.000,00;14.39;Apartamento, 0.00 de área total, 49.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537060955
 1787700156521 ;SP ;JUNDIAI ;VILA MUNICIPAL ;R QUINZE DE NOVEMBRO, N. 1266, Apto 1058, TORRE A ;530.000,00;530.000,00;0.00;Apartamento, 0.00 de área total, 63.78 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700156521
 8555536307000 ;SP ;JUNDIAI ;VILA NAMBI ;AVENIDA DOUTOR BENTO DO AMARAL GURGEL, N. 2300, Apto 82, TIPO A 8 PAV BL E ;280.000,00;280.000,00;0.00;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536307000
 8787705120388 ;SP ;JUNDIAI ;MEDEIROS ;AVENIDA REYNALDO DE PRCARI, N. 700, Apto 23, BL 02 ;526.000,00;526.000,00;0.00;Apartamento, 0.00 de área total, 80.52 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705120388
 8555506406329 ;SP ;JUNDIAI ;MORADA DAS VINHAS ;RUA UVA NIAGARA, N. 663, Apto 13, BL 04 ;218.000,00;218.000,00;0.00;Apartamento, 0.00 de área total, 51.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506406329
 8555523576830 ;SP ;JUNDIAI ;NOVA CIDADE JARDIM ;RUA ELIZIA MACHADO BENASSI, N. 333, Apto 112, TR A VG 66 ;260.000,00;260.000,00;0.00;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555523576830
 8555525341520 ;SP ;JUNDIAI ;LOTEAMENTO PARQUE INDUSTRIAL ;AVENIDA JOSE BENASSI, N. 1982, Apto 34, BL 04 ;231.000,00;231.000,00;0.00;Apartamento, 0.00 de área total, 54.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525341520
 1555532487340 ;SP ;JUNDIAI ;ENGORDADOURO ;RUA CAETANO GORNATI, N. 700, CASA 282 ;854.506,60;790.000,00;0.00;Casa, 0.00 de área total, 87.84 de área privativa, 102.60 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555532487340
 10171948 ;SP ;LARANJAL PAULISTA ;Laranjal Paulista ;RUA ELIEZER TEIXEIRA PINTO, N. 00, QD 32, LT 69, VILA BELA VISTA ;132.077,40;182.000,00;27.43;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171948
 10171967 ;SP ;LARANJAL PAULISTA ;Laranjal Paulista ;RUA ELIEZER TEIXEIRA PINTO, N. 00, QD 32, LT 79, VILA BELA VISTA ;134.254,50;185.000,00;27.43;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171967
 8444400566045 ;SP ;LENCOIS PAULISTA ;CIDADE JARDIM DO CAJU II ;RUA JESUS JOSE DE SOUZA, N. 435, LT 20 QD B ;160.000,00;160.000,00;0.00;Casa, 0.00 de área total, 50.15 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400566045
 8555537640285 ;SP ;LIMEIRA ;RESIDENCIAL COSTA VERDE ;AVENIDA MARCOS MANGINELLI, N. 391, Apto 501, BLOCO 09 ;89.780,40;162.000,00;44.58;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537640285
 8444410129730 ;SP ;LIMEIRA ;JARDIM OLGA VERONI ;RUA DORIVAL PRADELA RUA 1, N. 140, Apto 43, BL 27 ;60.070,20;106.000,00;43.33;Apartamento, 0.00 de área total, 50.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410129730
 8787711749314 ;SP ;LIMEIRA ;RESIDENCIAL JARDINS DE LIMEIRA ;RUA AMELIA GARRIDO DE OLIVEIRA LEME, N. 86, Apto 13, BL D ;143.256,00;240.000,00;40.31;Apartamento, 0.00 de área total, 48.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711749314
 8555539718664 ;SP ;LIMEIRA ;RESIDENCIAL MORADA DAS ACACIAS ;AVENIDA MARCOS MANGINELLI, N. 391, Apto 104, BLOCO 09 ;100.200,00;167.000,00;40.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539718664
 8787702958860 ;SP ;LIMEIRA ;RESIDENCIAL COSTA VERDE ;RUA ANTONIO DAROSSI, N. 56, Apto 402, BL 03 ;105.000,00;175.000,00;40.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702958860
 8787703358786 ;SP ;LIMEIRA ;RESIDENCIAL COSTA VERDE ;RUA ANTONIO DAROSSI, N. 56, Apto 103, BL 05 ;108.000,00;180.000,00;40.00;Apartamento, 0.00 de área total, 47.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703358786
 1444417620198 ;SP ;LIMEIRA ;JARDIM OLGA VERONI ;RUA DORIVAL PRADELLA (RUA 1), N. 140, Apto 31, QD A, LT 03, BL 33 ;83.980,00;130.000,00;35.40;Apartamento, 0.00 de área total, 50.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417620198
 8787703443163 ;SP ;LIMEIRA ;CHACARAS ANTONIETA ;RUA DOS METALURGICOS, N. 290, Apto 14, TORRE D ;136.500,00;210.000,00;35.00;Apartamento, 0.00 de área total, 53.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703443163
