
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444420360663 ;PR ;CURITIBA ;SITIO CERCADO ;RUA EDUARDO PINTO DA ROCHA, N. 3171, Apto 104, BL 16 LT C ;89.400,00;149.000,00;40.00;Apartamento, 0.00 de área total, 47.39 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420360663
 8555527262890 ;PR ;CURITIBA ;SANTA CANDIDA ;RUA ALBERTO OTTO, N. 1008, Apto 401, BL 01 ;96.000,00;160.000,00;40.00;Apartamento, 0.00 de área total, 46.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527262890
 8555534281217 ;PR ;CURITIBA ;TATUQUARA ;ESTRADA DELEGADO BRUNO DE ALMEIDA, N. 1410, Apto 402, BLOCO 1 ;92.400,00;154.000,00;40.00;Apartamento, 0.00 de área total, 42.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534281217
 8555535895537 ;PR ;CURITIBA ;TATUQUARA ;ESTRADA DELEGADO BRUNO DE ALMEIDA, N. 1410, Apto 201, BL 09 TIPO C ;93.600,00;156.000,00;40.00;Apartamento, 0.00 de área total, 42.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535895537
 1444405913527 ;PR ;CURITIBA ;BOA VISTA ;RUA ANTONIO LAGO, N. 679, CS 02 ;597.000,00;995.000,00;40.00;Casa, 0.00 de área total, 234.74 de área privativa, 222.75 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405913527
 8444423137388 ;PR ;CURITIBA ;CAMPO DE SANTANA ;RUA ESTEFANO FIALLA, N. 162, CS 01 ;96.600,00;161.000,00;40.00;Casa, 0.00 de área total, 40.00 de área privativa, 75.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423137388
 8555526199973 ;PR ;CURITIBA ;CAMPO DE SANTANA ;RUA ANGELO TOZIM, N. 1501, Apto 31, BL 07 ;84.000,00;140.000,00;40.00;Apartamento, 0.00 de área total, 44.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526199973
 1555510349964 ;PR ;CURITIBA ;GUAIRA ;RUA JOAO FAGUNDES MACHADO, N. 245, CASA 04 ;229.103,54;365.000,00;37.24;Casa, 0.00 de área total, 90.62 de área privativa, 96.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555510349964
 1444418535666 ;PR ;CURITIBA ;TATUQUARA ;RUA DELEGADO BRUNO DE ALMEIDA, N. 574, Apto 31, BL 01 ;113.050,00;175.000,00;35.40;Apartamento, 0.00 de área total, 43.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418535666
 1555534665670 ;PR ;CURITIBA ;BAIRRO ALTO ;RODOVIA BR116, N. 2785, Apto 506, LTP01 5 PAV TORRE 1 VAGA DE GARAGEM CO ;164.730,00;255.000,00;35.40;Apartamento, 0.00 de área total, 49.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555534665670
 1444401737040 ;PR ;CURITIBA ;CAJURU ;RUA CORONEL CARLOS BARDELLI, N. 190, CS 04 ;387.600,00;600.000,00;35.40;Casa, 0.00 de área total, 121.13 de área privativa, 150.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401737040
 1555533845321 ;PR ;CURITIBA ;CAPAO RASO ;RUA ATILIO BRUNETTI, N. 514, Apto 505, TORRE 01, VG 32 ;160.208,00;248.000,00;35.40;Apartamento, 0.00 de área total, 46.24 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555533845321
 8555539112774 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA FREI EURICO DE MELLO, N. 223, Apto 11, BL 10  1 ANDAR ;128.375,00;197.500,00;35.00;Apartamento, 0.00 de área total, 58.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539112774
 8555539162127 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA FREI EURICO DE MELLO, N. 223, Apto 14, BL 06 TIPO G ;118.950,00;183.000,00;35.00;Apartamento, 0.00 de área total, 42.87 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539162127
 8787703105659 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA  FREI EURICO DE MELLO, N. 131, Apto 31, BL 12 ;150.800,00;232.000,00;35.00;Apartamento, 0.00 de área total, 58.56 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703105659
 8444416099115 ;PR ;CURITIBA ;SANTA CANDIDA ;RUA REI DAVID, N. 240, Apto 4, TIPO D  PAVIMENTO 2 ;138.450,00;213.000,00;35.00;Apartamento, 0.00 de área total, 59.88 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416099115
 8444418607800 ;PR ;CURITIBA ;TATUQUARA ;RUA ANGELICO TOSIN, N. 290, . ;123.500,00;190.000,00;35.00;Casa, 0.00 de área total, 36.00 de área privativa, 72.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418607800
 8444418727008 ;PR ;CURITIBA ;TATUQUARA ;RUA JOSE MULASKI GEBERT, N. 61, CASA 01 ;123.500,00;190.000,00;35.00;Casa, 0.00 de área total, 38.16 de área privativa, 72.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418727008
 8444413566600 ;PR ;CURITIBA ;CAMPO DE SANTANA ;RUA ARIA LUZARDI BERTOLDI, N. 1317, SOBRADO 2 ;146.250,00;225.000,00;35.00;Casa, 0.00 de área total, 58.18 de área privativa, 67.92 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413566600
 8444406975028 ;PR ;CURITIBA ;CAMPO DE SANTANA ;RUA JOAQUIM BERTHOLDI, N. 362, CS 2 ;125.343,22;183.000,00;31.51;Casa, 0.00 de área total, 38.30 de área privativa, 80.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406975028
 8444412554713 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA JOAO DEMBINSKI, N. 2698, Apto 22, BL 04 ;91.000,00;130.000,00;30.00;Apartamento, 0.00 de área total, 38.45 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412554713
 1444409846271 ;PR ;CURITIBA ;PORTAO ;RUA  ENGENHEIO ATHU BETTES, N. 340, Apto 801, A LT08 ;252.000,00;360.000,00;30.00;Apartamento, 0.00 de área total, 80.44 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409846271
 8787703050188 ;PR ;CURITIBA ;SANTA CANDIDA ;RUA THEODORO MAKIOLKA, N. 285, Apto 102, BL 0,9 1 PAV, VG 02 ;182.000,00;260.000,00;30.00;Apartamento, 0.00 de área total, 46.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703050188
 1444402223520 ;PR ;CURITIBA ;CENTRO ;RUA  VINTE E QUATRO DE MAIO, N. 76, Apto 1110, 0 ;184.800,00;264.000,00;30.00;Apartamento, 0.00 de área total, 33.25 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402223520
 10171234 ;PR ;CURITIBA ;SAO BRAZ ;RUA ANTÔNIO ESCORSIN, N. 3490, CASA 13 ;3.367.973,70;4.641.000,00;27.43;Terreno, 0.00 de área total, 0.00 de área privativa, 1396.30 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171234
 10168521 ;PR ;CURITIBA ;TINGUI ;RUA DOUTOR SATILAS DO AMARAL CAMARGO, N. 312, LJ 01, QD D, LT 01 ;346.884,60;478.000,00;27.43;Loja, 0.00 de área total, 72.48 de área privativa, 79.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10168521
 10140619 ;PR ;CURITIBA ;CENTRO ;RUA SÃO FRANCISCO, N. 148, LOJA A ;206.824,50;285.000,00;27.43;Loja, 0.00 de área total, 64.77 de área privativa, 0.00 de área do terreno, WC, 1 sala(s).;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10140619
 1444407286546 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA EZEQUIEL DA COSTA RIBEIRO, N. 149, Apto 13, BL 10, TIPO A ;160.840,40;218.000,00;26.22;Apartamento, 0.00 de área total, 44.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC Emp, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407286546
 1444406601642 ;PR ;CURITIBA ;ALTO DA RUA XV ;RUA XV DE NOVEMBRO, N. 2051, Apto 11, PAVIMENTO TERREO ;457.436,00;620.000,00;26.22;Apartamento, 0.00 de área total, 178.93 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406601642
 1444417764645 ;PR ;CURITIBA ;UBERABA ;RUA AMADEU CIPRIANO DA SILVA, N. 212, LT 07 QD 120 SB 05 ;352.500,00;470.000,00;25.00;Casa, 0.00 de área total, 102.08 de área privativa, 93.00 de área do terreno,  3 qto(s), WC, 2 sala(s), 1 lavabo(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417764645
 1444401168860 ;PR ;CURITIBA ;PRADO VELHO ;RUA JOQUEI CLUBE, N. 437, Apto 81, 0 ;281.250,00;375.000,00;25.00;Apartamento, 0.00 de área total, 52.98 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401168860
 1444419665822 ;PR ;CURITIBA ;TATUQUARA ;TRAVESSA FRANCISCA PAMPUCHE ANTONIACOMI, N. 225, CS 02 ;275.250,00;367.000,00;25.00;Casa, 0.00 de área total, 72.00 de área privativa, 72.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419665822
 10004335 ;PR ;CURITIBA ;CENTRO ;Rua Brigadeiro Franco, N. 2463, Apto 132, Duplex - Vagas 34, 35 e 36 ;1.436.250,00;1.915.000,00;25.00;Apartamento, 0.00 de área total, 522.03 de área privativa, 0.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 3 sala(s), 2 lavabo(s), DCE, cozinha, 3 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10004335
 1555533616551 ;PR ;CURITIBA ;PINHEIRINHO ;RUA REINALDO STOCCO, N. 174, Apto 602, QD 1, TORRE 5, FILADELFIA, BOX 156 ;240.000,00;300.000,00;20.00;Apartamento, 0.00 de área total, 60.96 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555533616551
 1444400252662 ;PR ;CURITIBA ;BATEL ;RUA CORONEL DULCIDIO, N. 1017, Apto 502, 0 ;640.000,00;800.000,00;20.00;Apartamento, 0.00 de área total, 164.84 de área privativa, 0.00 de área do terreno,  4 qto(s), WC, WC Emp, 2 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400252662
 1444401426214 ;PR ;CURITIBA ;ALTO BOQUEIRAO ;RUA MAX SCHUBERT, N. 285, CASA 22 ;325.708,32;330.000,00;1.31;Casa, 0.00 de área total, 73.40 de área privativa, 142.17 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401426214
 1444406748490 ;PR ;CURITIBA ;Centro Civico ;RUA DA GLORIA, N. 425, Apto 43, LT AB1 ;485.000,00;485.000,00;0.00;Apartamento, 0.00 de área total, 74.79 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406748490
 8444406947083 ;PR ;CURITIBA ;XAXIM ;RODOVIA BR116, N. 17906, Apto 304, BL 05 VG 292 ;217.000,00;217.000,00;0.00;Apartamento, 0.00 de área total, 44.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406947083
 1444419702167 ;PR ;CURITIBA ;BOQUEIRAO ;RUA DOUTOR DANILO GOMES, N. 1396, Apto 12, BL A5 ;184.000,00;184.000,00;0.00;Apartamento, 0.00 de área total, 36.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419702167
 10173324 ;PR ;CURITIBA ;MOSSUNGUE ;RUA MONSENHOR IVO ZANLORENZI, N. 1759, Apto 305, BL 02 ;860.000,00;860.000,00;0.00;Apartamento, 0.00 de área total, 100.90 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10173324
 1444407637942 ;PR ;CURITIBA ;MOSSUNGUE ;RUA JOAO DOMACHOSKI, N. 400, Apto 905,  TORRE 3 ;640.000,00;640.000,00;0.00;Apartamento, 0.00 de área total, 72.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407637942
 1444409920030 ;PR ;CURITIBA ;NOVO MUNDO ;RUA ALBERTO SCHUMAK, N. 130, 1 ;592.600,00;592.600,00;0.00;Casa, 0.00 de área total, 122.35 de área privativa, 162.72 de área do terreno,  3 qto(s), WC, 2 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409920030
 8036800017204 ;PR ;CURITIBA ;NOVO MUNDO ;RUA FREI GASPAR DA MADRE DE DEUS, N. 926, Apto 104, BL 7 ;198.500,00;198.500,00;0.00;Apartamento, 0.00 de área total, 45.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8036800017204
 8555512627277 ;PR ;CURITIBA ;NOVO MUNDO ;RUA CAROLINA CASTELLI, N. 428, Apto 204, BL02 ;197.000,00;197.000,00;0.00;Apartamento, 0.00 de área total, 44.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512627277
 1444401897152 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA PROFESSOR ALGACYR MUNHOZ MADER, N. 2411, Apto 41, BL 10 ;160.973,00;160.973,00;0.00;Apartamento, 0.00 de área total, 50.80 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401897152
 1444411623349 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA MARIA LUIZA ALVES DE MORAES, N. 157, CS 01 LT 01 QD 63 ;335.000,00;335.000,00;0.00;Casa, 0.00 de área total, 75.52 de área privativa, 92.63 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411623349
 1555522801743 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA FREI EURICO DE MELLO, N. 55, Apto 4B, BL 01 VAGA 33 ;237.000,00;237.000,00;0.00;Apartamento, 0.00 de área total, 54.56 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555522801743
 1555530198767 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA AGOSTINHO BRUSAMOLIN, N. 333, Apto 301, BL 09 ;300.000,00;300.000,00;0.00;Apartamento, 0.00 de área total, 63.06 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555530198767
 8036910029517 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA JARAGUA DO SUL, N. 222, Apto 22, BL 01 LT 18 QD 62 ;116.000,00;116.000,00;0.00;Apartamento, 0.00 de área total, 39.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8036910029517
 8195200512362 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA JOAO DEMBINSKI, N. 2698, Apto 34, BL 3 ;120.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 40.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8195200512362
 8444400401712 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA NICOLAU VOROBI, N. 775, Apto 32, BL 01 ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 38.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400401712
 8444403413711 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA JOSE LAURINDO DE SOUZA, N. 1325, CS 01 LT 03 QD 77 ;170.350,00;170.350,00;0.00;Casa, 0.00 de área total, 71.88 de área privativa, 80.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403413711
 8444414474032 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA FREI EURICO DE MELLO, N. 55, Apto 24B, BL 03 ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 54.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414474032
 8444416632611 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA JOAO DEMBINSKI, N. 2980, Apto 34, BL 01 LT 01 A ;149.156,91;149.156,91;0.00;Apartamento, 0.00 de área total, 46.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416632611
 8555515391460 ;PR ;CURITIBA ;CIDADE INDUSTRIAL ;RUA CRISTIANO AIROZO, N. 55, Apto 31, BL 03 ;145.000,00;145.000,00;0.00;Apartamento, 0.00 de área total, 46.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555515391460
 8555538708550 ;PR ;CURITIBA ;LINDOIA ;AVENIDA PRESIDENTE WENCESLAU BRAZ, N. 3330, Apto 202, BL 117 ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 28.98 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538708550
 8555503841750 ;PR ;CURITIBA ;PINHEIRINHO ;RODOVIA BR116, N. 17844, Apto 104, BL 07 ;190.000,00;190.000,00;0.00;Apartamento, 0.00 de área total, 44.65 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503841750
 8555534195043 ;PR ;CURITIBA ;PINHEIRINHO ;RUA LOTHARIO BOUTIN, N. 220, Apto 204, TR 15 VG 781 ;238.000,00;238.000,00;0.00;Apartamento, 0.00 de área total, 46.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534195043
 8555534255569 ;PR ;CURITIBA ;PINHEIRINHO ;RUA LOTHARIO BOUTIN, N. 220, Apto 101, TORRE 26 ;260.000,00;260.000,00;0.00;Apartamento, 0.00 de área total, 43.56 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534255569
 8555535000734 ;PR ;CURITIBA ;PINHEIRINHO ;RUA LOTHARIO BOUTIN, N. 220, Apto 201, TORRE 26 ;240.000,00;240.000,00;0.00;Apartamento, 0.00 de área total, 43.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535000734
 8787703692740 ;PR ;CURITIBA ;PINHEIRINHO ;RUA LUCIANO PIUZZI, N. 147, Apto 102, BL 09 ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703692740
