
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444415890856 ;MS ;CAMPO GRANDE ;CENTENARIO ;RUA ITAITUBA N 170 303 LBX6, N. 170, Apto 303, BL L ;83.334,00;129.000,00;35.40;Apartamento, 48.14 de área total, 44.98 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415890856
 8787702890140 ;MS ;CAMPO GRANDE ;BAIRRO SEMINARIO ;AVENIDA PREFEITO HERACLITO JOSE DINIZ DE FIGUEIRED, N. 815, Apto 301, BL 18 ;131.950,00;203.000,00;35.00;Apartamento, 0.00 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702890140
 8555537175850 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1299, Apto 401, BL 08 LT 3C ;126.750,00;195.000,00;35.00;Apartamento, 0.00 de área total, 40.87 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537175850
 10167847 ;MS ;CAMPO GRANDE ;BAIRRO SEMINARIO ;RUA LAMBARI, N. S/N, QD 01, LT 11 ;108.500,00;155.000,00;30.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10167847
 8444419932314 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA FRANCISCO MANOEL DA SILVA, N. 551, Apto CS 0, 0 ;94.619,00;135.170,00;30.00;Apartamento, 0.00 de área total, 46.05 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419932314
 8555532368412 ;MS ;CAMPO GRANDE ;JARDIM CENTENARIO ;RUA JOSE RODRIGUES DE MELO, N. 154, Apto 23, BL G LT 4C ;95.953,24;135.000,00;28.93;Apartamento, 0.00 de área total, 42.17 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532368412
 10170149 ;MS ;CAMPO GRANDE ;AMAMBAI ;AVENIDA AFONSO PENA, N. S/N, QD 377, LT 20, ESQUINA RUA DO BANANAL ;44.267,69;61.000,00;27.44;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170149
 1444405255732 ;MS ;CAMPO GRANDE ;VILA MORUMBI ;RUA RIO BONITO, N. 805, CS 01 ;336.429,69;442.000,00;23.89;Casa, 0.00 de área total, 107.13 de área privativa, 221.10 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405255732
 8444413482511 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA ARTUR PIRES, N. 492, CS 2 ;102.359,70;130.000,00;21.27;Casa, 0.00 de área total, 55.66 de área privativa, 113.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413482511
 1444419161476 ;MS ;CAMPO GRANDE ;MONTE CASTELO ;AVENIDA RACHID NEDER, N. 16, Apto 1102, LTJ1 VAGA50 PAV11 TORRE 2 ;447.200,00;559.000,00;20.00;Apartamento, 0.00 de área total, 73.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419161476
 8555521735982 ;MS ;CAMPO GRANDE ;JARDIM PARATI ;RUA DA DIVISAO, N. 975, LOTE A CASA 1337 ;184.158,02;226.000,00;18.52;Casa, 0.00 de área total, 41.00 de área privativa, 88.62 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555521735982
 8444413856357 ;MS ;CAMPO GRANDE ;RESIDENCIAL VILLA LO ;RUA DAS AROEIRAS, N. 58, Apto 1, LT 7 QD 4 ;129.192,74;136.250,00;5.18;Apartamento, 0.00 de área total, 52.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413856357
 8787700545488 ;MS ;CAMPO GRANDE ;PARQUE RESIDENCIAL RITA VIEIRA ;RUA CESAR RAMOS DOS SANTOS, N. 385, Apto 24, BL M ;136.253,05;139.000,00;1.98;Apartamento, 0.00 de área total, 42.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700545488
 1444409367926 ;MS ;CAMPO GRANDE ;Nova Campo Grande ;RUA 44, N. 127, CS 03 BL 06 ;159.000,00;159.000,00;0.00;Casa, 0.00 de área total, 72.83 de área privativa, 180.57 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409367926
 8444407266314 ;MS ;CAMPO GRANDE ;CORONEL ANTONINO ;RUA SERRA DA BODOQUENA, N. 480, LT 05 QD 08 ;516.000,00;516.000,00;0.00;Casa, 0.00 de área total, 151.59 de área privativa, 250.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407266314
 8787709008728 ;MS ;CAMPO GRANDE ;CORONEL ANTONINO ;AVENIDA RODOVIARIA, N. 1486, Apto 302, BL 4 ;181.000,00;181.000,00;0.00;Apartamento, 0.00 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709008728
 8444408443066 ;MS ;CAMPO GRANDE ;JARDIM SAO CONRADO ;RUA JARU, N. 105, CS 01 ;190.000,00;190.000,00;0.00;Casa, 0.00 de área total, 65.76 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408443066
 8444419320890 ;MS ;CAMPO GRANDE ;JARDIM UIRAPURU ;TRAVESSA JOACABA, N. 385, CASA 01 ;160.000,00;160.000,00;0.00;Casa, 0.00 de área total, 51.05 de área privativa, 132.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419320890
 1444412975923 ;MS ;CAMPO GRANDE ;JARDIM PETROPOLIS ;TRAVESSA DAS ACACIAS, N. 95, Apto 33, BLOCO A12 QUADRA 2 ;159.850,00;159.850,00;0.00;Apartamento, 0.00 de área total, 64.63 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412975923
 8444411204689 ;MS ;CAMPO GRANDE ;JARDIM PARATI ;RUA DA DIVISAO, N. 975, CS 1112 ;200.000,00;200.000,00;0.00;Casa, 0.00 de área total, 51.76 de área privativa, 116.15 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411204689
 8444403096899 ;MS ;CAMPO GRANDE ;NOVA LIMA ;RUA DOM SEBASTIAO LEME, N. 791, UNIDADE 02 ;158.000,00;158.000,00;0.00;Casa, 0.00 de área total, 51.75 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403096899
 8444402025823 ;MS ;CAMPO GRANDE ;PARQUE DO LAGEADO ;RUA DOUTOR OSWALDO DOS SANTOS, N. 580, CASA 01 ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 54.39 de área privativa, 162.72 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402025823
 8444408401975 ;MS ;CAMPO GRANDE ;JARDIM NOROESTE ;RUA DO BANANAL, N. 808, CS 03 ;135.000,00;135.000,00;0.00;Casa, 0.00 de área total, 45.20 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408401975
 8787703112892 ;MS ;CAMPO GRANDE ;BAIRRO SEMINARIO ;AVENIDA PREF HERACLITO JOSE DINIZ DE FIGUEIREDO, N. 815, Apto 203, BLOCO 14 ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703112892
 1444412288144 ;MS ;CAMPO GRANDE ;PANAMA ;RUA BARAO DE ITAPARY, N. 136, Apto 617, 01 0617 ;284.000,00;284.000,00;0.00;Apartamento, 0.00 de área total, 79.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412288144
 1444419583346 ;MS ;CAMPO GRANDE ;MONTE CASTELO ;RUA ZILCA PIMENTEL PAIVA, N. 138, LOTE 08 QUADRA 13 ;562.000,00;562.000,00;0.00;Casa, 0.00 de área total, 99.89 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419583346
 8444403291390 ;MS ;CAMPO GRANDE ;NUCLEO HABITACIONAL BURITI ;AVENIDA BEIRA RIO, N. 117, LT 18 QD 39 ;243.000,00;243.000,00;0.00;Casa, 0.00 de área total, 77.31 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403291390
 8444409079627 ;MS ;CAMPO GRANDE ;JARDIM AEROPORTO ;RUA MORRO DO PILAR, N. 332, CS 01 LT 06 QD 10 ;223.000,00;223.000,00;0.00;Casa, 0.00 de área total, 69.89 de área privativa, 150.00 de área do terreno,  1 qto(s), WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409079627
 8787700051680 ;MS ;CAMPO GRANDE ;JARDIM CENTENARIO ;RUA JOSE RODRIGUES DE MELO, N. 194, Apto 4, BL E ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 42.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700051680
 8787702666835 ;MS ;CAMPO GRANDE ;JARDIM CENTENARIO ;RUA JOSE RODRIGUES DE MELO, N. 215, Apto 24, LT 1B ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 42.17 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702666835
 8444401884903 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA AUCELIO SOUZA CASTRO, N. 491, CS 02 ;250.000,00;250.000,00;0.00;Casa, 0.00 de área total, 49.89 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401884903
 8444415843678 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA YJUCA PIRAMA, N. 533, CS 03 LT 06 QD 48 ;165.000,00;165.000,00;0.00;Casa, 0.00 de área total, 55.20 de área privativa, 113.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415843678
 8444416369597 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA CAPISTRANO DE ABREU, N. 819, CS 01 ;143.000,00;143.000,00;0.00;Casa, 0.00 de área total, 61.36 de área privativa, 113.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416369597
 8444419128108 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA ALBERTO ALBERTINI, N. 959, CS 07 LT 8A QD 08 ;175.214,59;175.214,59;0.00;Casa, 0.00 de área total, 67.94 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419128108
 8444406949167 ;MS ;CAMPO GRANDE ;JARDIM ITAMARACA ;RUA EDSON QUINTINO MENDES, N. 393, CASA 02 ;142.000,00;142.000,00;0.00;Casa, 0.00 de área total, 46.42 de área privativa, 93.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406949167
 8444423894405 ;MS ;CAMPO GRANDE ;JARDIM JOCKEY CLUB ;RUA JAPAO, N. 1442, CS 3 ;254.000,00;254.000,00;0.00;Casa, 0.00 de área total, 61.49 de área privativa, 115.24 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423894405
 1444420929765 ;MS ;CAMPO GRANDE ;JARDIM COLUMBIA ;RUA URARIOCARA, N. 1559, . ;410.000,00;410.000,00;0.00;Casa, 0.00 de área total, 96.39 de área privativa, 396.00 de área do terreno,  4 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444420929765
 8444420363336 ;MS ;CAMPO GRANDE ;JARDIM COLUMBIA ;RUA PINDARE, N. 1698, CS 03 LOTE 10 QD 99 ;150.000,00;150.000,00;0.00;Casa, 0.00 de área total, 46.92 de área privativa, 68.84 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420363336
 8444427907110 ;MS ;CAMPO GRANDE ;JARDIM COLUMBIA ;RUA JAUAPERI, N. 1996, CS 02 ;169.000,00;169.000,00;0.00;Casa, 0.00 de área total, 47.86 de área privativa, 69.65 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427907110
 8555514721335 ;MS ;CAMPO GRANDE ;JARDIM COLUMBIA ;RUA PURUS, N. 742, CS 03 LT 07 QD 62 ;125.000,00;125.000,00;0.00;Casa, 0.00 de área total, 50.23 de área privativa, 102.90 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555514721335
 1787701214029 ;MS ;CAMPO GRANDE ;VILA NASSER ;RUA POCRANE, N. 595, CS 125 LT 1B ;200.000,00;200.000,00;0.00;Casa, 0.00 de área total, 47.89 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701214029
 8444419394304 ;MS ;CAMPO GRANDE ;VILA NASSER ;RUA  SAO NICOLAU, N. 1535, CASA 15 LT M5 ;205.000,00;205.000,00;0.00;Casa, 0.00 de área total, 39.98 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419394304
 8787707684653 ;MS ;CAMPO GRANDE ;VILA NASSER ;RUA POCRANE, N. 595, CS 10 ;180.000,00;180.000,00;0.00;Casa, 0.00 de área total, 47.89 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707684653
 8444421942348 ;MS ;CAMPO GRANDE ;VILA NOVA CAMPO GRANDE ;AVENIDA 5, N. 441, CS 03 LT 26 QD 11 ;185.200,00;185.200,00;0.00;Casa, 0.00 de área total, 61.82 de área privativa, 107.80 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421942348
 8787700680784 ;MS ;CAMPO GRANDE ;VILA CIDADE MORENA ;RUA VILLAS DE PALOMA, N. 52, Apto 123, BL 100 ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 54.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700680784
 1444417757460 ;MS ;CAMPO GRANDE ;VILA ALBA ;RUA SILVEIRA MARTINS, N. 920, LT 15 QD 10 ;457.000,00;457.000,00;0.00;Casa, 0.00 de área total, 158.23 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417757460
 8444410955524 ;MS ;CAMPO GRANDE ;SAO FRANCISCO ;RUA BENTEVI, N. 176, Apto 408, BL 02 ;168.000,00;168.000,00;0.00;Apartamento, 0.00 de área total, 46.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410955524
 8444415109010 ;MS ;CAMPO GRANDE ;JARDIM BALSAMO ;RUA EVARISTO ROBERTO FERREIRA, N. 467, CS 02 LT 28 QD 09 ;127.000,00;127.000,00;0.00;Casa, 0.00 de área total, 45.01 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415109010
 8444409244067 ;MS ;CAMPO GRANDE ;JARDIM DAS NACOES ;RUA ALBERTO JOSE ABRAO, N. 331, CASA 02 ;192.000,00;192.000,00;0.00;Casa, 0.00 de área total, 85.93 de área privativa, 139.32 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409244067
 8787701937746 ;MS ;CAMPO GRANDE ;JARDIM DAS NACOES ;RUA LUIS COUTINHO, N. 295, Apto 401, BL 03 ;170.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701937746
 8787705906284 ;MS ;CAMPO GRANDE ;JARDIM DAS NACOES ;RUA LUIS COUTINHO, N. 295, Apto 302, BL 26 ;182.000,00;182.000,00;0.00;Apartamento, 0.00 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705906284
 8444422731499 ;MS ;CAMPO GRANDE ;MATA DO SEGREDO ;RUA FOZ DO IGUACU, N. 367, LT 16 QD 13 CS 02 ;220.000,00;220.000,00;0.00;Casa, 0.00 de área total, 62.33 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422731499
 8787702403044 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1299, Apto 202, BL 12 VG 96 ;142.000,00;142.000,00;0.00;Apartamento, 0.00 de área total, 40.87 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702403044
 8787711705368 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1429, Apto 204, BL 20 ;188.000,00;188.000,00;0.00;Apartamento, 0.00 de área total, 39.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711705368
 8787706332931 ;MS ;CAMPO GRANDE ;MORENINHA ;RUA VILLAS DE PALOMA, N. 52, Apto 751, BL 700 LT 3TA3 ;180.000,00;180.000,00;0.00;Apartamento, 0.00 de área total, 54.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706332931
 1787701160638 ;MS ;CAMPO GRANDE ;JARDIM TIJUCA ;R SERRA AZUL, N. 416, Apto 301, BL 13 ;165.313,25;165.000,00;0.00;Apartamento, 0.00 de área total, 46.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701160638
 8444412552559 ;MS ;CAMPO GRANDE ;CAIOBA ;RUA GURUPIA, N. 140, CS 02 LT 16 QD 14 ;131.420,41;129.000,00;0.00;Casa, 0.00 de área total, 75.42 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412552559
 1444419496400 ;MS ;CAMPO GRANDE ;JARDIM MONUMENTO ;RUA ARROBAS MARTINS, N. 481, LOTE 20 QD 15 ;818.829,39;800.000,00;0.00;Casa, 0.00 de área total, 184.25 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419496400
 1444413640631 ;MS ;CAMPO GRANDE ;LOTEAMENTO BELA LAGUNA ;RUA MARCO AURELIO BASTOS, N. 845, 01 2503 ;169.159,41;165.000,00;0.00;Casa, 0.00 de área total, 64.37 de área privativa, 420.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413640631
