
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787708091001 ;MT ;AGUA BOA ;BAIRRO UNIVERSITARIO ;RUA BC24, N. 301, LT 27 QD 16 ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 45.69 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708091001
 8787708829477 ;MT ;AGUA BOA ;UNIVERSITARIO ;RUA BC22, N. 550, LT 22 QD 03 ;180.000,00;180.000,00;0.00;Casa, 0.00 de área total, 45.69 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708829477
 8444412241693 ;MT ;ALTO PARAGUAI ;CENTRO ;AVENIDA FERNANDO CORREA DA COSTA, N. 236, QD 900, LT11 ;72.046,00;130.000,00;44.58;Casa, 0.00 de área total, 57.78 de área privativa, 450.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412241693
 1444408610517 ;MT ;ALTO PARAGUAI ;ALTO PARAGUAI ;AVENIDA GETULIO VARGAS, N. S/N ;140.828,00;218.000,00;35.40;Casa, 0.00 de área total, 94.00 de área privativa, 450.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408610517
 8555503671927 ;MT ;ALTO TAQUARI ;CENTRO ;RUA DELFINO BATISTA, N. SN, LT 06 QD 09 ;83.130,00;150.000,00;44.58;Casa, 0.00 de área total, 46.50 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503671927
 8555515608419 ;MT ;ALTO TAQUARI ;CENTRO ;RUA JUSCELINO KUBITSCHEK DE OLIVEIRA, N. SN, LT 22 QD 05 ;66.504,00;120.000,00;44.58;Casa, 0.00 de área total, 46.50 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555515608419
 8555507740834 ;MT ;ALTO TAQUARI ;Parque Taquari ;RUA DURVALINO BARBOSA, N. SN, LT 23 QD 02 ;120.000,00;120.000,00;0.00;Casa, 0.00 de área total, 46.50 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507740834
 8444408691558 ;MT ;ARAPUTANGA ;ARAPUTANGA ;RUA SANTA CATARINA, N. SN, LT 08 QD 42 ;73.671,00;130.000,00;43.33;Casa, 0.00 de área total, 60.00 de área privativa, 220.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408691558
 8444421976471 ;MT ;ARAPUTANGA ;LT JD ITALIA III ;R ALTAMIRO ALVES DE SOUZA, N. 268, CS ;105.000,00;105.000,00;0.00;Casa, 0.00 de área total, 62.19 de área privativa, 283.85 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421976471
 8787700051540 ;MT ;BARRA DO BUGRES ;  ;RUA RUA 05, N. SN, N. SN, LOTE Nº 15 DA QUADRA Nº 08 ;94.440,00;150.000,00;37.04;Casa, 0.00 de área total, 0.00 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700051540
 8444426237189 ;MT ;BARRA DO BUGRES ;JARDIM IMPERIAL ;RUA 10, N. SN, LT 08 QD 32 ;70.938,00;105.000,00;32.44;Casa, 68.05 de área total, 68.05 de área privativa, 300.36 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426237189
 8444419891987 ;MT ;BARRA DO BUGRES ;JARDIM ORIENTE ;RUA PROJETADA 03, N. SN, LT 01AX224 ;134.000,00;134.000,00;0.00;Casa, 0.00 de área total, 63.63 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419891987
 8444415081530 ;MT ;BARRA DO GARCAS ;JARDIM PALMARES ;RUA 5, N. SN, QD 24 ;94.691,89;120.000,00;21.10;Casa, 0.00 de área total, 48.00 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415081530
 8555520319683 ;MT ;CACERES ;LOTEAMENTO RESIDENCI ;RUA C N 0 QUADRA F LO, N. SN, QD F LT 03 ;87.500,00;175.000,00;50.00;Casa, 0.00 de área total, 62.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555520319683
 8444407767844 ;MT ;CACERES ;VILA NOVA ;RUA COPACABANA, N. 0, LT 20, Q 9 ;138.550,00;250.000,00;44.58;Casa, 0.00 de área total, 103.96 de área privativa, 396.17 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407767844
 8787704223884 ;MT ;CACERES ;LOBO ;RUA 8, N. 0, LOTE 05 QUADRA 06 ;96.000,00;160.000,00;40.00;Casa, 0.00 de área total, 44.83 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704223884
 8444411265858 ;MT ;CACERES ;JARDIM PARAISO ;RUA SAO BENEDITO, N. SN, LT 16 QD 04 ;111.039,77;185.000,00;39.98;Casa, 0.00 de área total, 66.21 de área privativa, 429.90 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411265858
