
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444406114415 ;RO ;PORTO VELHO ;CASTANHEIRA ;RUA JOAQUIM DA ROCHA, N. 5341, LT 224 QD 014 SETOR 29 ;200.000,00;200.000,00;0.00;Casa, 0.00 de área total, 116.00 de área privativa, 396.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406114415
 8444420602063 ;RO ;PORTO VELHO ;ESCOLA DE POLICIA ;RUA BANDEIRANTES, N. 4735, LT 100 QD 013 ST 23 ;200.000,00;200.000,00;0.00;Casa, 0.00 de área total, 50.14 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420602063
 8555528966319 ;RO ;PORTO VELHO ;AEROCLUBE ;RUA A, N. 1228, CS 17 ;179.000,00;179.000,00;0.00;Casa, 0.00 de área total, 41.74 de área privativa, 229.72 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555528966319
 8555534805704 ;RO ;PORTO VELHO ;AEROCLUBE ;RUA A, N. 1227, CASA 135 ;189.000,00;189.000,00;0.00;Casa, 0.00 de área total, 60.00 de área privativa, 97.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534805704
 1787701180035 ;RO ;PORTO VELHO ;IGARAPE ;RUA VATICANO, N. 4286, Apto 302, BL D ;273.000,00;273.000,00;0.00;Apartamento, 0.00 de área total, 51.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701180035
 8787701340219 ;RO ;PORTO VELHO ;PLANALTO ;RUA ERNANDES INDIO, N. 6531, CS 42 ;248.000,00;248.000,00;0.00;Casa, 0.00 de área total, 67.53 de área privativa, 198.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701340219
 8444401032346 ;RO ;PORTO VELHO ;AEROCLUBE ;RUA JANAUBA, N. SN, LT 0323 QD 012 ST 40 ;109.377,70;108.000,00;0.00;Casa, 0.00 de área total, 58.00 de área privativa, 724.20 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401032346
 1444407650540 ;RO ;PORTO VELHO ;AEROCLUBE ;ESTRADA TREZE DE SETEMBRO, N. 1601, CS 9 QD F FRENTE COM A RUA ITAGUACU ;477.654,98;442.000,00;0.00;Casa, 0.00 de área total, 199.42 de área privativa, 488.73 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407650540
 8274800001788 ;RO ;PORTO VELHO ;PEDRINHAS ;RUA LEONARDO DA VINCI, N. 5024, Apto 101A, LT 330 QD 80 ST 08 ;140.155,81;125.000,00;0.00;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8274800001788
 1555537901471 ;RO ;PORTO VELHO ;NOVA PORTO VELHO ;RUA URUGUAI, N. 834, LT 0301 E 0311 QD 026 ;413.819,54;360.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 817.34 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555537901471
 8555531206150 ;RO ;PORTO VELHO ;AEROCLUBE ;AVENIDA SAO FRANCISCO DE ASSIS, N. SN, Apto 203, 2 PAV BL 08 ;207.225,13;141.000,00;0.00;Apartamento, 0.00 de área total, 44.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531206150
 8555529111236 ;RO ;PORTO VELHO ;AEROCLUBE ;AV SAO FRANCISCO DE ASSIS, N. 261, Apto 108, BL 02 ;209.940,49;142.000,00;0.00;Apartamento, 0.00 de área total, 44.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529111236
 8444425496814 ;RO ;PRESIDENTE MEDICI ;ERNANDES GONCALVES ;RUA PADRE ADOLFO, N. 2146, LT 07B, QD 65, ST 05 ;75.925,40;137.000,00;44.58;Casa, 0.00 de área total, 63.00 de área privativa, 158.71 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425496814
 10175363 ;RO ;PRESIDENTE MEDICI ;ERNANDES GONCALVES ;AVENIDA BRASIL, N. 1915, ST 5, QD 41, LT 10A ;88.276,74;130.000,00;32.10;Casa, 0.00 de área total, 63.50 de área privativa, 150.20 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10175363
 8444423407997 ;RO ;PRESIDENTE MEDICI ;CUNHA E SILVA ;AVENIDA RIO BRANCO, N. 933, LT 18A QD 29 ST 04 ;149.000,00;149.000,00;0.00;Casa, 0.00 de área total, 62.65 de área privativa, 178.38 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423407997
